,Topic,ID,FunctionValue,Label
1018,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'coordinates': {'latitude': 569992955.0, 'latitudeDegree': 47.776257, 'longitude': 88048442.0, 'longitudeDegree': 7.38013}}",navi/Start/Address
1017,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'coordinates': {'latitude': 482187875.0, 'latitudeDegree': 40.41652, 'longitude': -44202877.0, 'longitudeDegree': -3.705042}}",navi/Start/Address
986,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cfd41856-d7ee-4f92-957e-9bd7ed51cb82', 'id': 'cfd41856-d7ee-4f92-957e-9bd7ed51cb82', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
982,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/f949b745-3896-42f1-8632-03436e436656', 'id': 'f949b745-3896-42f1-8632-03436e436656', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
974,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Walserstraße 68, Mittelberg",navi/Start/Address
14,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/c83ee7bf-fc2a-4bfb-a5dd-e70cf21b1de3', 'state': 'Baden-Württemberg', 'id': 'c83ee7bf-fc2a-4bfb-a5dd-e70cf21b1de3', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
861,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/f2cbe0eb-cb83-4f68-9b78-eba5fb9166f4', 'id': 'f2cbe0eb-cb83-4f68-9b78-eba5fb9166f4', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
623,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Heinkelstraße"",""housenumber"":""1"",""city"":""Ludwigsburg"",""zipCode"":""71634"",""cityPart"":""Ludwigsburg-Nord"",""poiName"":""EnBW Heinkelstraße <span class=\""text-highlight\"">Breuninger&#8205;</span>land (300kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""EnBW Heinkelstraße <span class=\""text-highlight\"">Breuninger&#8205;</span>land (300kW) (Porsche Turbo Charging)}}",navi/Start/Address
578,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Hörner&#8205;</span>weg"",""housenumber"":""<span class=\""text-highlight\"">1</span>"",""city"":""<span class=\""text-highlight\"">Ofter&#8205;</span>schwang"",""zipCode"":""87527"",""country"":""Deutschland}}",navi/Start/Address
568,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Porscheplatz 1, Stuttgart",navi/Start/Address
1121,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Heinkelstraße"",""housenumber"":""1"",""city"":""<span class=\""text-highlight\"">Ludw&#8205;</span>igsburg"",""zipCode"":""71634"",""cityPart"":""<span class=\""text-highlight\"">Ludw&#8205;</span>igsburg-Nord"",""poiName"":""<span class=\""text-highlight\"">Breuni&#8205;</span>ngerland <span class=\""text-highlight\"">Ludw&#8205;</span>igsburg"",""country"":""Deutschland"",""poiCategoryName"":""Einkaufszentrum"",""poiCategory"":""Einkaufszentrum"",""poiNameCategory"":""<span class=\""text-highlight\"">Breuni&#8205;</span>ngerland <span class=\""text-highlight\"">Ludw&#8205;</span>igsburg (Einkaufszentrum)}}",navi/Start/Address
566,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Keplerstraße 7, Stuttgart",navi/Start/Address
539,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Ofterschwang</span>"",""zipCode"":""87527"",""country"":""Deutschland}}",navi/Start/Address
536,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Holzbergstraße 7, Münsing",navi/Start/Address
518,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Promenadeplatz"",""city"":""München"",""zipCode"":""80333"",""cityPart"":""Altstadt"",""poiName"":""<span class=\""text-highlight\"">Bayerischer</span> Hof"",""country"":""Deutschland}}",navi/Start/Address
454,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/1ac67be4-233c-4ff5-8af7-77be1c17b5c6', 'state': 'Bayern', 'id': '1ac67be4-233c-4ff5-8af7-77be1c17b5c6', 'countryAbbreviation': 'D', 'street': 'Hörnerweg', 'stateAbbreviation': 'BY', 'name': '', 'city': 'Ofterschwang', 'coordinates': {'latitude': 566650973.0, 'latitudeDegree': 47.496136, 'longitude': 122101816.0, 'longitudeDegree': 10.23445}}",navi/Start/Address
453,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porschepl&#8205;</span>atz"",""city"":""Stuttgart"",""zipCode"":""70435"",""cityPart"":""Zuffenhausen"",""country"":""Deutschland}}",navi/Start/Address
446,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Bahnhof&#8205;</span>straße"",""housenumber"":""<span class=\""text-highlight\"">89</span>"",""city"":""<span class=\""text-highlight\"">Kornwesthe&#8205;</span>im"",""zipCode"":""70806"",""country"":""Deutschland}}",navi/Start/Address
443,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/57117c18-997d-4f43-a708-331d0c6f1057', 'id': '57117c18-997d-4f43-a708-331d0c6f1057', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581986430.0, 'latitudeDegree': 48.78154, 'longitude': 109471026.0, 'longitudeDegree': 9.175755}}",navi/Start/Address
435,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ec12f555-d043-48f0-9b2e-8e0a2d2f26f7', 'id': 'ec12f555-d043-48f0-9b2e-8e0a2d2f26f7', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581986430.0, 'latitudeDegree': 48.78154, 'longitude': 109471026.0, 'longitudeDegree': 9.175755}}",navi/Start/Address
431,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Am Zollernblick 1, Freudenstadt",navi/Start/Address
394,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/6fb3bd6a-8b7c-441b-ade6-920982caa83a', 'id': '6fb3bd6a-8b7c-441b-ade6-920982caa83a', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581986430.0, 'latitudeDegree': 48.78154, 'longitude': 109471026.0, 'longitudeDegree': 9.175755}}",navi/Start/Address
385,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/41ea174c-fdf1-4bf1-b183-ba08cef5c31d', 'id': '41ea174c-fdf1-4bf1-b183-ba08cef5c31d', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Raststätte Denkendorf 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938088.0, 'latitudeDegree': 48.69367, 'longitude': 110992410.0, 'longitudeDegree': 9.30327}}",navi/Start/Address
359,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/877eb0a6-d607-4720-8ff1-3e090561a8a3', 'state': 'Bayern', 'id': '877eb0a6-d607-4720-8ff1-3e090561a8a3', 'countryAbbreviation': 'D', 'street': 'Hörnerweg', 'stateAbbreviation': 'BY', 'name': '', 'city': 'Ofterschwang', 'coordinates': {'latitude': 566650973.0, 'latitudeDegree': 47.496136, 'longitude': 122101816.0, 'longitudeDegree': 10.23445}}",navi/Start/Address
559,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porscheplatz</span>"",""housenumber"":""<span class=\""text-highlight\"">1</span>"",""city"":""Stuttgart"",""zipCode"":""70435"",""cityPart"":""Zuffenhausen"",""country"":""Deutschland}}",navi/Start/Address
1722,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/8d85fd13-5de3-48d9-8dee-8a8e2cddadea', 'id': '8d85fd13-5de3-48d9-8dee-8a8e2cddadea', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}",navi/Start/Address
1129,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Stuttgart</span>"",""zipCode"":""70178"",""country"":""Deutschland}}",navi/Start/Address
1194,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/db10bdd6-4e3d-46d3-8723-c93c6f8b5bea', 'state': 'Bayern', 'id': 'db10bdd6-4e3d-46d3-8723-c93c6f8b5bea', 'providerId': 'Google', 'countryAbbreviation': 'D', 'name': '', 'city': 'Ofterschwang', 'coordinates': {'latitude': 566644565.0, 'latitudeDegree': 47.495598, 'longitude': 122116447.0, 'longitudeDegree': 10.235682}}",navi/Start/Address
1719,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porsche&#8205;</span>straße"",""city"":""<span class=\""text-highlight\"">Ludwigsburg</span>"",""zipCode"":""71634"",""cityPart"":""<span class=\""text-highlight\"">Ludwigsburg&#8205;</span>-Nord"",""country"":""Deutschland}}",navi/Start/Address
1717,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Stuttgarter Straße"",""housenumber"":""2"",""city"":""<span class=\""text-highlight\"">Ludwigsburg</span>"",""zipCode"":""71638"",""poiName"":""Eneco Wilhelmstraße 1 9 <span class=\""text-highlight\"">Ludwigsburg</span> (22kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Porsche</span> AC-Ladestation"",""poiCategory"":""<span class=\""text-highlight\"">Porsche</span> AC-Ladestation"",""poiNameCategory"":""Eneco Wilhelmstraße 1 9 <span class=\""text-highlight\"">Ludwigsburg</span> (22kW) (<span class=\""text-highlight\"">Porsche</span> AC-Ladestation)}}",navi/Start/Address
1706,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a92cc3b6-0e08-42fa-a3d4-5a2c837c03fb', 'id': 'a92cc3b6-0e08-42fa-a3d4-5a2c837c03fb', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1663,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Flughafen</span>"",""city"":""Leinfelden-Echterdingen"",""zipCode"":""70629"",""poiName"":""<span class=\""text-highlight\"">Stuttgart&#8205;</span>-Terminal 1"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Flughafen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Flughafen</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">Stuttgart&#8205;</span>-Terminal 1 (<span class=\""text-highlight\"">Flughafen</span>)}}",navi/Start/Address
1600,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/bfcc3a7e-996c-4e97-b84c-65539559c6a1', 'id': 'bfcc3a7e-996c-4e97-b84c-65539559c6a1', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1598,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/4f66938e-705b-4329-b7ec-89cd9f6168c6', 'id': '4f66938e-705b-4329-b7ec-89cd9f6168c6', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1580,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""street"":""A 8 16"",""city"":""Holzkirchen"",""zipCode"":""83607"",""poiName"":""IONITY Rastanlage Holzkirchen Süd (350kW)"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""IONITY Rastanlage Holzkirchen Süd (350kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
1569,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Tirol"",""countryAbbreviation"":""A"",""city"":""<span class=\""text-highlight\"">Hopfgarten</span> <span class=\""text-highlight\"">im</span> <span class=\""text-highlight\"">Br&#8205;</span>ixental"",""zipCode"":""6361"",""country"":""Österreich}}",navi/Start/Address
1561,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cd4ccd67-c611-4776-a168-2e46749941f2', 'id': 'cd4ccd67-c611-4776-a168-2e46749941f2', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}",navi/Start/Address
1523,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Bregenzer Straße 1, Berlin",navi/Start/Address
1492,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Bahnhofstraße 3, Fischen i. Allgäu",navi/Start/Address
1491,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/9a494cd3-8e87-47d6-86b3-f0c96108424b', 'id': '9a494cd3-8e87-47d6-86b3-f0c96108424b', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
12,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Autobahnraststätte 1"",""city"":""Appenweier"",""zipCode"":""77767"",""poiName"":""EnBW A5 Raststätte Renchtal West 1 (150kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""EnBW A5 Raststätte Renchtal West 1 (150kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
72,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Krummbachtal</span>"",""housenumber"":""3"",""city"":""Gerlingen"",""zipCode"":""70839"",""poiName"":""Waldgasthaus <span class=\""text-highlight\"">Krummbachtal</span>"",""country"":""Deutschland}}",navi/Start/Address
1478,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/a6608a28-64ea-4272-acab-662bda194789', 'id': 'a6608a28-64ea-4272-acab-662bda194789', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1418,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Im</span> <span class=\""text-highlight\"">Prüfling</span>"",""housenumber"":""<span class=\""text-highlight\"">5</span>"",""city"":""<span class=\""text-highlight\"">Frankfurt</span> am Main"",""zipCode"":""60385"",""cityPart"":""Bornheim"",""country"":""Deutschland}}",navi/Start/Address
1406,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/1e596a9e-576f-4900-a942-73e3f2ca79cb', 'id': '1e596a9e-576f-4900-a942-73e3f2ca79cb', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}",navi/Start/Address
1390,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Kief&#8205;</span>ernweg"",""housenumber"":""<span class=\""text-highlight\"">19</span>"",""city"":""<span class=\""text-highlight\"">Altusried</span>"",""zipCode"":""87452"",""country"":""Deutschland}}",navi/Start/Address
1367,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Asperg</span>"",""zipCode"":""71679"",""country"":""Deutschland}}",navi/Start/Address
